Removed Node,Largest SCC Size,Percentage of Total
3354,1,0.015082956259426848
3355,1,0.015082956259426848
3356,1,0.015082956259426848
3357,1,0.015082956259426848
3358,1,0.015082956259426848
3359,1,0.015082956259426848
3360,1,0.015082956259426848
3361,1,0.015082956259426848
3362,1,0.015082956259426848
3363,1,0.015082956259426848
3364,1,0.015082956259426848
3365,1,0.015082956259426848
3366,1,0.015082956259426848
3367,1,0.015082956259426848
3368,1,0.015082956259426848
3369,1,0.015082956259426848
3370,1,0.015082956259426848
3371,1,0.015082956259426848
3372,1,0.015082956259426848
3373,1,0.015082956259426848
3374,1,0.015082956259426848
3375,1,0.015082956259426848
3376,1,0.015082956259426848
3377,1,0.015082956259426848
3378,1,0.015082956259426848
3379,1,0.015082956259426848
3380,1,0.015082956259426848
3381,1,0.015082956259426848
3382,1,0.015082956259426848
3383,1,0.015082956259426848
3384,1,0.015082956259426848
3385,1,0.015082956259426848
3386,1,0.015082956259426848
3387,1,0.015082956259426848
3388,1,0.015082956259426848
3389,1,0.015082956259426848
3390,1,0.015082956259426848
3391,1,0.015082956259426848
3392,1,0.015082956259426848
3393,1,0.015082956259426848
3394,1,0.015082956259426848
3395,1,0.015082956259426848
3396,1,0.015082956259426848
3397,1,0.015082956259426848
3398,1,0.015082956259426848
3399,1,0.015082956259426848
3400,1,0.015082956259426848
3401,1,0.015082956259426848
3402,1,0.015082956259426848
3403,1,0.015082956259426848
3404,1,0.015082956259426848
3405,1,0.015082956259426848
3406,1,0.015082956259426848
3407,1,0.015082956259426848
3408,1,0.015082956259426848
3409,1,0.015082956259426848
3410,1,0.015082956259426848
3411,1,0.015082956259426848
3412,1,0.015082956259426848
3413,1,0.015082956259426848
3414,1,0.015082956259426848
3415,1,0.015082956259426848
3416,1,0.015082956259426848
3417,1,0.015082956259426848
3418,1,0.015082956259426848
3419,1,0.015082956259426848
3420,1,0.015082956259426848
3421,1,0.015082956259426848
3422,1,0.015082956259426848
3423,1,0.015082956259426848
3424,1,0.015082956259426848
3425,1,0.015082956259426848
3426,1,0.015082956259426848
3427,1,0.015082956259426848
3428,1,0.015082956259426848
3429,1,0.015082956259426848
3430,1,0.015082956259426848
3431,1,0.015082956259426848
3432,1,0.015082956259426848
3433,1,0.015082956259426848
3434,1,0.015082956259426848
3435,1,0.015082956259426848
3436,1,0.015082956259426848
3437,1,0.015082956259426848
3438,1,0.015082956259426848
3439,1,0.015082956259426848
3440,1,0.015082956259426848
3441,1,0.015082956259426848
3442,1,0.015082956259426848
3443,1,0.015082956259426848
3444,1,0.015082956259426848
3445,1,0.015082956259426848
3446,1,0.015082956259426848
3447,1,0.015082956259426848
3448,1,0.015082956259426848
3449,1,0.015082956259426848
3450,1,0.015082956259426848
3451,1,0.015082956259426848
3452,1,0.015082956259426848
3453,1,0.015082956259426848
3454,1,0.015082956259426848
3455,1,0.015082956259426848
3456,1,0.015082956259426848
3457,1,0.015082956259426848
3458,1,0.015082956259426848
3459,1,0.015082956259426848
3460,1,0.015082956259426848
3461,1,0.015082956259426848
3462,1,0.015082956259426848
3463,1,0.015082956259426848
3464,1,0.015082956259426848
3465,1,0.015082956259426848
3466,1,0.015082956259426848
3467,1,0.015082956259426848
3468,1,0.015082956259426848
3469,1,0.015082956259426848
3470,1,0.015082956259426848
3471,1,0.015082956259426848
3472,1,0.015082956259426848
3473,1,0.015082956259426848
3474,1,0.015082956259426848
3475,1,0.015082956259426848
3476,1,0.015082956259426848
3477,1,0.015082956259426848
3478,1,0.015082956259426848
3479,1,0.015082956259426848
3480,1,0.015082956259426848
3481,1,0.015082956259426848
3482,1,0.015082956259426848
3483,1,0.015082956259426848
3484,1,0.015082956259426848
3485,1,0.015082956259426848
3486,1,0.015082956259426848
3487,1,0.015082956259426848
3488,1,0.015082956259426848
3489,1,0.015082956259426848
3490,1,0.015082956259426848
3491,1,0.015082956259426848
3492,1,0.015082956259426848
3493,1,0.015082956259426848
3494,1,0.015082956259426848
3495,1,0.015082956259426848
3496,1,0.015082956259426848
3497,1,0.015082956259426848
3498,1,0.015082956259426848
3499,1,0.015082956259426848
3500,1,0.015082956259426848
3501,1,0.015082956259426848
3502,1,0.015082956259426848
3503,1,0.015082956259426848
3504,1,0.015082956259426848
3505,1,0.015082956259426848
3506,1,0.015082956259426848
3507,1,0.015082956259426848
3508,1,0.015082956259426848
3509,1,0.015082956259426848
3510,1,0.015082956259426848
3511,1,0.015082956259426848
3512,1,0.015082956259426848
3513,1,0.015082956259426848
3514,1,0.015082956259426848
3515,1,0.015082956259426848
3516,1,0.015082956259426848
3517,1,0.015082956259426848
3518,1,0.015082956259426848
3519,1,0.015082956259426848
3520,1,0.015082956259426848
3521,1,0.015082956259426848
3522,1,0.015082956259426848
3523,1,0.015082956259426848
3524,1,0.015082956259426848
3525,1,0.015082956259426848
3526,1,0.015082956259426848
3527,1,0.015082956259426848
3528,1,0.015082956259426848
3529,1,0.015082956259426848
3530,1,0.015082956259426848
3531,1,0.015082956259426848
3532,1,0.015082956259426848
3533,1,0.015082956259426848
3534,1,0.015082956259426848
3535,1,0.015082956259426848
3536,1,0.015082956259426848
3537,1,0.015082956259426848
3538,1,0.015082956259426848
3539,1,0.015082956259426848
3540,1,0.015082956259426848
3541,1,0.015082956259426848
3542,1,0.015082956259426848
3543,1,0.015082956259426848
3544,1,0.015082956259426848
3545,1,0.015082956259426848
3546,1,0.015082956259426848
3547,1,0.015082956259426848
3548,1,0.015082956259426848
3549,1,0.015082956259426848
3550,1,0.015082956259426848
3551,1,0.015082956259426848
3552,1,0.015082956259426848
3553,1,0.015082956259426848
3554,1,0.015082956259426848
3555,1,0.015082956259426848
3556,1,0.015082956259426848
3557,1,0.015082956259426848
3558,1,0.015082956259426848
3559,1,0.015082956259426848
3560,1,0.015082956259426848
3561,1,0.015082956259426848
3562,1,0.015082956259426848
3563,1,0.015082956259426848
3564,1,0.015082956259426848
3565,1,0.015082956259426848
3566,1,0.015082956259426848
3567,1,0.015082956259426848
3568,1,0.015082956259426848
3569,1,0.015082956259426848
3570,1,0.015082956259426848
3571,1,0.015082956259426848
3572,1,0.015082956259426848
3573,1,0.015082956259426848
3574,1,0.015082956259426848
3575,1,0.015082956259426848
3576,1,0.015082956259426848
3577,1,0.015082956259426848
3578,1,0.015082956259426848
3579,1,0.015082956259426848
3580,1,0.015082956259426848
3581,1,0.015082956259426848
3582,1,0.015082956259426848
3583,1,0.015082956259426848
3584,1,0.015082956259426848
3585,1,0.015082956259426848
3586,1,0.015082956259426848
3587,1,0.015082956259426848
3588,1,0.015082956259426848
3589,1,0.015082956259426848
3590,1,0.015082956259426848
3591,1,0.015082956259426848
3592,1,0.015082956259426848
3593,1,0.015082956259426848
3594,1,0.015082956259426848
3595,1,0.015082956259426848
3596,1,0.015082956259426848
3597,1,0.015082956259426848
3598,1,0.015082956259426848
3599,1,0.015082956259426848
3600,1,0.015082956259426848
3601,1,0.015082956259426848
3602,1,0.015082956259426848
3603,1,0.015082956259426848
3604,1,0.015082956259426848
3605,1,0.015082956259426848
3606,1,0.015082956259426848
3607,1,0.015082956259426848
3608,1,0.015082956259426848
3609,1,0.015082956259426848
3610,1,0.015082956259426848
3611,1,0.015082956259426848
3612,1,0.015082956259426848
3613,1,0.015082956259426848
3614,1,0.015082956259426848
3615,1,0.015082956259426848
3616,1,0.015082956259426848
3617,1,0.015082956259426848
3618,1,0.015082956259426848
3619,1,0.015082956259426848
3620,1,0.015082956259426848
3621,1,0.015082956259426848
3622,1,0.015082956259426848
3623,1,0.015082956259426848
3624,1,0.015082956259426848
3625,1,0.015082956259426848
3626,1,0.015082956259426848
3627,1,0.015082956259426848
3628,1,0.015082956259426848
3629,1,0.015082956259426848
3630,1,0.015082956259426848
3631,1,0.015082956259426848
3632,1,0.015082956259426848
3633,1,0.015082956259426848
3634,1,0.015082956259426848
3635,1,0.015082956259426848
3636,1,0.015082956259426848
3637,1,0.015082956259426848
3638,1,0.015082956259426848
3639,1,0.015082956259426848
3640,1,0.015082956259426848
3641,1,0.015082956259426848
3642,1,0.015082956259426848
3643,1,0.015082956259426848
3644,1,0.015082956259426848
3645,1,0.015082956259426848
3646,1,0.015082956259426848
3647,1,0.015082956259426848
3648,1,0.015082956259426848
3649,1,0.015082956259426848
3650,1,0.015082956259426848
3651,1,0.015082956259426848
3652,1,0.015082956259426848
3653,1,0.015082956259426848
3654,1,0.015082956259426848
3655,1,0.015082956259426848
3656,1,0.015082956259426848
3657,1,0.015082956259426848
3658,1,0.015082956259426848
3659,1,0.015082956259426848
3660,1,0.015082956259426848
3661,1,0.015082956259426848
3662,1,0.015082956259426848
3663,1,0.015082956259426848
3664,1,0.015082956259426848
3665,1,0.015082956259426848
3666,1,0.015082956259426848
3667,1,0.015082956259426848
3668,1,0.015082956259426848
3669,1,0.015082956259426848
3670,1,0.015082956259426848
3671,1,0.015082956259426848
3672,1,0.015082956259426848
3673,1,0.015082956259426848
3674,1,0.015082956259426848
3675,1,0.015082956259426848
3676,1,0.015082956259426848
3677,1,0.015082956259426848
3678,1,0.015082956259426848
3679,1,0.015082956259426848
3680,1,0.015082956259426848
3681,1,0.015082956259426848
3682,1,0.015082956259426848
3683,1,0.015082956259426848
3684,1,0.015082956259426848
3685,1,0.015082956259426848
3686,1,0.015082956259426848
3687,1,0.015082956259426848
3688,1,0.015082956259426848
3689,1,0.015082956259426848
3690,1,0.015082956259426848
3691,1,0.015082956259426848
3692,1,0.015082956259426848
3693,1,0.015082956259426848
3694,1,0.015082956259426848
3695,1,0.015082956259426848
3696,1,0.015082956259426848
3697,1,0.015082956259426848
3698,1,0.015082956259426848
3699,1,0.015082956259426848
3700,1,0.015082956259426848
3701,1,0.015082956259426848
3702,1,0.015082956259426848
3703,1,0.015082956259426848
3704,1,0.015082956259426848
3705,1,0.015082956259426848
3706,1,0.015082956259426848
3707,1,0.015082956259426848
3708,1,0.015082956259426848
3709,1,0.015082956259426848
3710,1,0.015082956259426848
3711,1,0.015082956259426848
3712,1,0.015082956259426848
3713,1,0.015082956259426848
3714,1,0.015082956259426848
3715,1,0.015082956259426848
3716,1,0.015082956259426848
3717,1,0.015082956259426848
3718,1,0.015082956259426848
3719,1,0.015082956259426848
3720,1,0.015082956259426848
3721,1,0.015082956259426848
3722,1,0.015082956259426848
3723,1,0.015082956259426848
3724,1,0.015082956259426848
3725,1,0.015082956259426848
3726,1,0.015082956259426848
3727,1,0.015082956259426848
3728,1,0.015082956259426848
3729,1,0.015082956259426848
3730,1,0.015082956259426848
3731,1,0.015082956259426848
3732,1,0.015082956259426848
3733,1,0.015082956259426848
3734,1,0.015082956259426848
3735,1,0.015082956259426848
3736,1,0.015082956259426848
3737,1,0.015082956259426848
3738,1,0.015082956259426848
3739,1,0.015082956259426848
3740,1,0.015082956259426848
3741,1,0.015082956259426848
3742,1,0.015082956259426848
3743,1,0.015082956259426848
3744,1,0.015082956259426848
3745,1,0.015082956259426848
3746,1,0.015082956259426848
3747,1,0.015082956259426848
3748,1,0.015082956259426848
3749,1,0.015082956259426848
3750,1,0.015082956259426848
3751,1,0.015082956259426848
3752,1,0.015082956259426848
3753,1,0.015082956259426848
3754,1,0.015082956259426848
3755,1,0.015082956259426848
3756,1,0.015082956259426848
3757,1,0.015082956259426848
3758,1,0.015082956259426848
3759,1,0.015082956259426848
3760,1,0.015082956259426848
3761,1,0.015082956259426848
3762,1,0.015082956259426848
3763,1,0.015082956259426848
3764,1,0.015082956259426848
3765,1,0.015082956259426848
3766,1,0.015082956259426848
3767,1,0.015082956259426848
3768,1,0.015082956259426848
3769,1,0.015082956259426848
3770,1,0.015082956259426848
3771,1,0.015082956259426848
3772,1,0.015082956259426848
3773,1,0.015082956259426848
3774,1,0.015082956259426848
3775,1,0.015082956259426848
3776,1,0.015082956259426848
3777,1,0.015082956259426848
3778,1,0.015082956259426848
3779,1,0.015082956259426848
3780,1,0.015082956259426848
3781,1,0.015082956259426848
3782,1,0.015082956259426848
3783,1,0.015082956259426848
3784,1,0.015082956259426848
3785,1,0.015082956259426848
3786,1,0.015082956259426848
3787,1,0.015082956259426848
3788,1,0.015082956259426848
3789,1,0.015082956259426848
3790,1,0.015082956259426848
3791,1,0.015082956259426848
3792,1,0.015082956259426848
3793,1,0.015082956259426848
3794,1,0.015082956259426848
3795,1,0.015082956259426848
3796,1,0.015082956259426848
3797,1,0.015082956259426848
3798,1,0.015082956259426848
3799,1,0.015082956259426848
3800,1,0.015082956259426848
3801,1,0.015082956259426848
3802,1,0.015082956259426848
3803,1,0.015082956259426848
3804,1,0.015082956259426848
3805,1,0.015082956259426848
3806,1,0.015082956259426848
3807,1,0.015082956259426848
3808,1,0.015082956259426848
3809,1,0.015082956259426848
3810,1,0.015082956259426848
3811,1,0.015082956259426848
3812,1,0.015082956259426848
3813,1,0.015082956259426848
3814,1,0.015082956259426848
3815,1,0.015082956259426848
3816,1,0.015082956259426848
3817,1,0.015082956259426848
3818,1,0.015082956259426848
3819,1,0.015082956259426848
3820,1,0.015082956259426848
3821,1,0.015082956259426848
3822,1,0.015082956259426848
3823,1,0.015082956259426848
3824,1,0.015082956259426848
3825,1,0.015082956259426848
3826,1,0.015082956259426848
3827,1,0.015082956259426848
3828,1,0.015082956259426848
3829,1,0.015082956259426848
3830,1,0.015082956259426848
3831,1,0.015082956259426848
3832,1,0.015082956259426848
3833,1,0.015082956259426848
3834,1,0.015082956259426848
3835,1,0.015082956259426848
3836,1,0.015082956259426848
3837,1,0.015082956259426848
3838,1,0.015082956259426848
3839,1,0.015082956259426848
3840,1,0.015082956259426848
3841,1,0.015082956259426848
3842,1,0.015082956259426848
3843,1,0.015082956259426848
3844,1,0.015082956259426848
3845,1,0.015082956259426848
3846,1,0.015082956259426848
3847,1,0.015082956259426848
3848,1,0.015082956259426848
3849,1,0.015082956259426848
3850,1,0.015082956259426848
3851,1,0.015082956259426848
3852,1,0.015082956259426848
3853,1,0.015082956259426848
3854,1,0.015082956259426848
3855,1,0.015082956259426848
3856,1,0.015082956259426848
3857,1,0.015082956259426848
3858,1,0.015082956259426848
3859,1,0.015082956259426848
3860,1,0.015082956259426848
3861,1,0.015082956259426848
3862,1,0.015082956259426848
3863,1,0.015082956259426848
3864,1,0.015082956259426848
3865,1,0.015082956259426848
3866,1,0.015082956259426848
3867,1,0.015082956259426848
3868,1,0.015082956259426848
3869,1,0.015082956259426848
3870,1,0.015082956259426848
3871,1,0.015082956259426848
3872,1,0.015082956259426848
3873,1,0.015082956259426848
3874,1,0.015082956259426848
3875,1,0.015082956259426848
3876,1,0.015082956259426848
3877,1,0.015082956259426848
3878,1,0.015082956259426848
3879,1,0.015082956259426848
3880,1,0.015082956259426848
3881,1,0.015082956259426848
3882,1,0.015082956259426848
3883,1,0.015082956259426848
3884,1,0.015082956259426848
3885,1,0.015082956259426848
3886,1,0.015082956259426848
3887,1,0.015082956259426848
3888,1,0.015082956259426848
3889,1,0.015082956259426848
3890,1,0.015082956259426848
3891,1,0.015082956259426848
3892,1,0.015082956259426848
3893,1,0.015082956259426848
3894,1,0.015082956259426848
3895,1,0.015082956259426848
3896,1,0.015082956259426848
3897,1,0.015082956259426848
3898,1,0.015082956259426848
3899,1,0.015082956259426848
3900,1,0.015082956259426848
3901,1,0.015082956259426848
3902,1,0.015082956259426848
3903,1,0.015082956259426848
3904,1,0.015082956259426848
3905,1,0.015082956259426848
3906,1,0.015082956259426848
3907,1,0.015082956259426848
3908,1,0.015082956259426848
3909,1,0.015082956259426848
3910,1,0.015082956259426848
3911,1,0.015082956259426848
3912,1,0.015082956259426848
3913,1,0.015082956259426848
3914,1,0.015082956259426848
3915,1,0.015082956259426848
3916,1,0.015082956259426848
3917,1,0.015082956259426848
3918,1,0.015082956259426848
3919,1,0.015082956259426848
3920,1,0.015082956259426848
3921,1,0.015082956259426848
3922,1,0.015082956259426848
3923,1,0.015082956259426848
3924,1,0.015082956259426848
3925,1,0.015082956259426848
3926,1,0.015082956259426848
3927,1,0.015082956259426848
3928,1,0.015082956259426848
3929,1,0.015082956259426848
3930,1,0.015082956259426848
3931,1,0.015082956259426848
3932,1,0.015082956259426848
3933,1,0.015082956259426848
3934,1,0.015082956259426848
3935,1,0.015082956259426848
3936,1,0.015082956259426848
3937,1,0.015082956259426848
3938,1,0.015082956259426848
3939,1,0.015082956259426848
3940,1,0.015082956259426848
3941,1,0.015082956259426848
3942,1,0.015082956259426848
3943,1,0.015082956259426848
3944,1,0.015082956259426848
3945,1,0.015082956259426848
3946,1,0.015082956259426848
3947,1,0.015082956259426848
3948,1,0.015082956259426848
3949,1,0.015082956259426848
3950,1,0.015082956259426848
3951,1,0.015082956259426848
3952,1,0.015082956259426848
3953,1,0.015082956259426848
3954,1,0.015082956259426848
3955,1,0.015082956259426848
3956,1,0.015082956259426848
3957,1,0.015082956259426848
3958,1,0.015082956259426848
3959,1,0.015082956259426848
3960,1,0.015082956259426848
3961,1,0.015082956259426848
3962,1,0.015082956259426848
3963,1,0.015082956259426848
3964,1,0.015082956259426848
3965,1,0.015082956259426848
3966,1,0.015082956259426848
3967,1,0.015082956259426848
3968,1,0.015082956259426848
3969,1,0.015082956259426848
3970,1,0.015082956259426848
3971,1,0.015082956259426848
3972,1,0.015082956259426848
3973,1,0.015082956259426848
3974,1,0.015082956259426848
3975,1,0.015082956259426848
3976,1,0.015082956259426848
3977,1,0.015082956259426848
3978,1,0.015082956259426848
3979,1,0.015082956259426848
3980,1,0.015082956259426848
3981,1,0.015082956259426848
3982,1,0.015082956259426848
3983,1,0.015082956259426848
3984,1,0.015082956259426848
3985,1,0.015082956259426848
3986,1,0.015082956259426848
3987,1,0.015082956259426848
3988,1,0.015082956259426848
3989,1,0.015082956259426848
3990,1,0.015082956259426848
3991,1,0.015082956259426848
3992,1,0.015082956259426848
3993,1,0.015082956259426848
3994,1,0.015082956259426848
3995,1,0.015082956259426848
3996,1,0.015082956259426848
3997,1,0.015082956259426848
3998,1,0.015082956259426848
3999,1,0.015082956259426848
4000,1,0.015082956259426848
4001,1,0.015082956259426848
4002,1,0.015082956259426848
4003,1,0.015082956259426848
4004,1,0.015082956259426848
4005,1,0.015082956259426848
4006,1,0.015082956259426848
4007,1,0.015082956259426848
4008,1,0.015082956259426848
4009,1,0.015082956259426848
4010,1,0.015082956259426848
4011,1,0.015082956259426848
4012,1,0.015082956259426848
4013,1,0.015082956259426848
4014,1,0.015082956259426848
4015,1,0.015082956259426848
4016,1,0.015082956259426848
4017,1,0.015082956259426848
4018,1,0.015082956259426848
4019,1,0.015082956259426848
4020,1,0.015082956259426848
4021,1,0.015082956259426848
4022,1,0.015082956259426848
4023,1,0.015082956259426848
4024,1,0.015082956259426848
4025,1,0.015082956259426848
4026,1,0.015082956259426848
4027,1,0.015082956259426848
4028,1,0.015082956259426848
4029,1,0.015082956259426848
4030,1,0.015082956259426848
4031,1,0.015082956259426848
4032,1,0.015082956259426848
4033,1,0.015082956259426848
4034,1,0.015082956259426848
4035,1,0.015082956259426848
4036,1,0.015082956259426848
4037,1,0.015082956259426848
4038,1,0.015082956259426848
4039,1,0.015082956259426848
4040,1,0.015082956259426848
4041,1,0.015082956259426848
4042,1,0.015082956259426848
4043,1,0.015082956259426848
4044,1,0.015082956259426848
4045,1,0.015082956259426848
4046,1,0.015082956259426848
4047,1,0.015082956259426848
4048,1,0.015082956259426848
4049,1,0.015082956259426848
4050,1,0.015082956259426848
4051,1,0.015082956259426848
4052,1,0.015082956259426848
4053,1,0.015082956259426848
4054,1,0.015082956259426848
4055,1,0.015082956259426848
4056,1,0.015082956259426848
4057,1,0.015082956259426848
4058,1,0.015082956259426848
4059,1,0.015082956259426848
4060,1,0.015082956259426848
4061,1,0.015082956259426848
4062,1,0.015082956259426848
4063,1,0.015082956259426848
4064,1,0.015082956259426848
4065,1,0.015082956259426848
4066,1,0.015082956259426848
4067,1,0.015082956259426848
4068,1,0.015082956259426848
4069,1,0.015082956259426848
4070,1,0.015082956259426848
4071,1,0.015082956259426848
4072,1,0.015082956259426848
4073,1,0.015082956259426848
4074,1,0.015082956259426848
4075,1,0.015082956259426848
4076,1,0.015082956259426848
4077,1,0.015082956259426848
4078,1,0.015082956259426848
4079,1,0.015082956259426848
4080,1,0.015082956259426848
4081,1,0.015082956259426848
4082,1,0.015082956259426848
4083,1,0.015082956259426848
4084,1,0.015082956259426848
4085,1,0.015082956259426848
4086,1,0.015082956259426848
4087,1,0.015082956259426848
4088,1,0.015082956259426848
4089,1,0.015082956259426848
4090,1,0.015082956259426848
4091,1,0.015082956259426848
4092,1,0.015082956259426848
4093,1,0.015082956259426848
4094,1,0.015082956259426848
4095,1,0.015082956259426848
4096,1,0.015082956259426848
4097,1,0.015082956259426848
4098,1,0.015082956259426848
4099,1,0.015082956259426848
4100,1,0.015082956259426848
4101,1,0.015082956259426848
4102,1,0.015082956259426848
4103,1,0.015082956259426848
4104,1,0.015082956259426848
4105,1,0.015082956259426848
4106,1,0.015082956259426848
4107,1,0.015082956259426848
4108,1,0.015082956259426848
4109,1,0.015082956259426848
4110,1,0.015082956259426848
4111,1,0.015082956259426848
4112,1,0.015082956259426848
4113,1,0.015082956259426848
4114,1,0.015082956259426848
4115,1,0.015082956259426848
4116,1,0.015082956259426848
4117,1,0.015082956259426848
4118,1,0.015082956259426848
4119,1,0.015082956259426848
4120,1,0.015082956259426848
4121,1,0.015082956259426848
4122,1,0.015082956259426848
4123,1,0.015082956259426848
4124,1,0.015082956259426848
4125,1,0.015082956259426848
4126,1,0.015082956259426848
4127,1,0.015082956259426848
4128,1,0.015082956259426848
4129,1,0.015082956259426848
4130,1,0.015082956259426848
4131,1,0.015082956259426848
4132,1,0.015082956259426848
4133,1,0.015082956259426848
4134,1,0.015082956259426848
4135,1,0.015082956259426848
4136,1,0.015082956259426848
4137,1,0.015082956259426848
4138,1,0.015082956259426848
4139,1,0.015082956259426848
4140,1,0.015082956259426848
4141,1,0.015082956259426848
4142,1,0.015082956259426848
4143,1,0.015082956259426848
4144,1,0.015082956259426848
4145,1,0.015082956259426848
4146,1,0.015082956259426848
4147,1,0.015082956259426848
4148,1,0.015082956259426848
4149,1,0.015082956259426848
4150,1,0.015082956259426848
4151,1,0.015082956259426848
4152,1,0.015082956259426848
4153,1,0.015082956259426848
4154,1,0.015082956259426848
4155,1,0.015082956259426848
4156,1,0.015082956259426848
4157,1,0.015082956259426848
4158,1,0.015082956259426848
4159,1,0.015082956259426848
4160,1,0.015082956259426848
4161,1,0.015082956259426848
4162,1,0.015082956259426848
4163,1,0.015082956259426848
4164,1,0.015082956259426848
4165,1,0.015082956259426848
4166,1,0.015082956259426848
4167,1,0.015082956259426848
4168,1,0.015082956259426848
4169,1,0.015082956259426848
4170,1,0.015082956259426848
4171,1,0.015082956259426848
4172,1,0.015082956259426848
4173,1,0.015082956259426848
4174,1,0.015082956259426848
4175,1,0.015082956259426848
4176,1,0.015082956259426848
4177,1,0.015082956259426848
4178,1,0.015082956259426848
4179,1,0.015082956259426848
4180,1,0.015082956259426848
4181,1,0.015082956259426848
4182,1,0.015082956259426848
4183,1,0.015082956259426848
4184,1,0.015082956259426848
4185,1,0.015082956259426848
4186,1,0.015082956259426848
4187,1,0.015082956259426848
4188,1,0.015082956259426848
4189,1,0.015082956259426848
4190,1,0.015082956259426848
4191,1,0.015082956259426848
4192,1,0.015082956259426848
4193,1,0.015082956259426848
4194,1,0.015082956259426848
4195,1,0.015082956259426848
4196,1,0.015082956259426848
4197,1,0.015082956259426848
4198,1,0.015082956259426848
4199,1,0.015082956259426848
4200,1,0.015082956259426848
4201,1,0.015082956259426848
4202,1,0.015082956259426848
4203,1,0.015082956259426848
4204,1,0.015082956259426848
4205,1,0.015082956259426848
4206,1,0.015082956259426848
4207,1,0.015082956259426848
4208,1,0.015082956259426848
4209,1,0.015082956259426848
4210,1,0.015082956259426848
4211,1,0.015082956259426848
4212,1,0.015082956259426848
4213,1,0.015082956259426848
4214,1,0.015082956259426848
4215,1,0.015082956259426848
4216,1,0.015082956259426848
4217,1,0.015082956259426848
4218,1,0.015082956259426848
4219,1,0.015082956259426848
4220,1,0.015082956259426848
4221,1,0.015082956259426848
4222,1,0.015082956259426848
4223,1,0.015082956259426848
4224,1,0.015082956259426848
4225,1,0.015082956259426848
4226,1,0.015082956259426848
4227,1,0.015082956259426848
4228,1,0.015082956259426848
4229,1,0.015082956259426848
4230,1,0.015082956259426848
4231,1,0.015082956259426848
4232,1,0.015082956259426848
4233,1,0.015082956259426848
4234,1,0.015082956259426848
4235,1,0.015082956259426848
4236,1,0.015082956259426848
4237,1,0.015082956259426848
4238,1,0.015082956259426848
4239,1,0.015082956259426848
4240,1,0.015082956259426848
4241,1,0.015082956259426848
4242,1,0.015082956259426848
4243,1,0.015082956259426848
4244,1,0.015082956259426848
4245,1,0.015082956259426848
4246,1,0.015082956259426848
4247,1,0.015082956259426848
4248,1,0.015082956259426848
4249,1,0.015082956259426848
4250,1,0.015082956259426848
4251,1,0.015082956259426848
4252,1,0.015082956259426848
4253,1,0.015082956259426848
4254,1,0.015082956259426848
4255,1,0.015082956259426848
4256,1,0.015082956259426848
4257,1,0.015082956259426848
4258,1,0.015082956259426848
4259,1,0.015082956259426848
4260,1,0.015082956259426848
4261,1,0.015082956259426848
4262,1,0.015082956259426848
4263,1,0.015082956259426848
4264,1,0.015082956259426848
4265,1,0.015082956259426848
4266,1,0.015082956259426848
4267,1,0.015082956259426848
4268,1,0.015082956259426848
4269,1,0.015082956259426848
4270,1,0.015082956259426848
4271,1,0.015082956259426848
4272,1,0.015082956259426848
4273,1,0.015082956259426848
4274,1,0.015082956259426848
4275,1,0.015082956259426848
4276,1,0.015082956259426848
4277,1,0.015082956259426848
4278,1,0.015082956259426848
4279,1,0.015082956259426848
4280,1,0.015082956259426848
4281,1,0.015082956259426848
4282,1,0.015082956259426848
4283,1,0.015082956259426848
4284,1,0.015082956259426848
4285,1,0.015082956259426848
4286,1,0.015082956259426848
4287,1,0.015082956259426848
4288,1,0.015082956259426848
4289,1,0.015082956259426848
4290,1,0.015082956259426848
4291,1,0.015082956259426848
4292,1,0.015082956259426848
4293,1,0.015082956259426848
4294,1,0.015082956259426848
4295,1,0.015082956259426848
4296,1,0.015082956259426848
4297,1,0.015082956259426848
4298,1,0.015082956259426848
4299,1,0.015082956259426848
4300,1,0.015082956259426848
4301,1,0.015082956259426848
4302,1,0.015082956259426848
4303,1,0.015082956259426848
4304,1,0.015082956259426848
4305,1,0.015082956259426848
4306,1,0.015082956259426848
4307,1,0.015082956259426848
4308,1,0.015082956259426848
4309,1,0.015082956259426848
4310,1,0.015082956259426848
4311,1,0.015082956259426848
4312,1,0.015082956259426848
4313,1,0.015082956259426848
4314,1,0.015082956259426848
4315,1,0.015082956259426848
4316,1,0.015082956259426848
4317,1,0.015082956259426848
4318,1,0.015082956259426848
4319,1,0.015082956259426848
4320,1,0.015082956259426848
4321,1,0.015082956259426848
4322,1,0.015082956259426848
4323,1,0.015082956259426848
4324,1,0.015082956259426848
4325,1,0.015082956259426848
4326,1,0.015082956259426848
4327,1,0.015082956259426848
4328,1,0.015082956259426848
4329,1,0.015082956259426848
4330,1,0.015082956259426848
4331,1,0.015082956259426848
4332,1,0.015082956259426848
4333,1,0.015082956259426848
4334,1,0.015082956259426848
4335,1,0.015082956259426848
4336,1,0.015082956259426848
4337,1,0.015082956259426848
4338,1,0.015082956259426848
4339,1,0.015082956259426848
4340,1,0.015082956259426848
4341,1,0.015082956259426848
4342,1,0.015082956259426848
4343,1,0.015082956259426848
4344,1,0.015082956259426848
4345,1,0.015082956259426848
4346,1,0.015082956259426848
4347,1,0.015082956259426848
4348,1,0.015082956259426848
4349,1,0.015082956259426848
4350,1,0.015082956259426848
4351,1,0.015082956259426848
